well,condition,tile,fov_token,n_p,totalVolume,n_p_totalVolume,totalArea,number_of_boundary_edges,fraction_of_boundary_edges_n_p,Mean_dgree,Std_dgree,Skewness_dgree,Kurtosis_dgree,q_25_dgree,q_50_dgree,q_75_dgree,Mean_dsc,Std_dsc,Skewness_dsc,Kurtosis_dsc,q_25_dsc,q_50_dsc,q_75_dsc,Mean_edg,Std_edg,Skewness_edg,Kurtosis_edg,q_25_edg,q_50_edg,q_75_edg,Mean_vlms,Std_vlms,Skewness_vlms,Kurtosis_vlms,q_25_vlms,q_50_vlms,q_75_vlms,Mean_fct,Std_fct,Skewness_fct,Kurtosis_fct,q_25_fct,q_50_fct,q_75_fct
C7,100 nm TPA +ve control,1,C7_tile_1_fused_tp_0,26,38551.1891,0.00067443,6101.447,20,0.76923,9.4615,2.102,0.84546,3.6358,8,9,11,21.7373,6.1879,-1.4914,5.0718,19.0454,23.5724,24.9344,21.3008,6.2938,0.32877,2.9247,16.518,20.9831,25.334,481.8899,296.0639,0.18308,2.3674,248.5398,495.8155,666.0961,169.4846,99.2036,0.79576,2.532,96.8954,137.1791,220.0282
C7,100 nm TPA +ve control,2,C7_tile_2_fused_tp_0,82,270943.0356,0.00030265,21048.69,44,0.53659,11.3415,2.379,0.51396,2.3587,10,11,13,35.8543,9.0642,-0.94569,3.2969,30.5425,38.517,43.4426,22.978,5.9159,0.8485,4.1384,18.7559,22.2617,26.5807,792.2311,381.6253,0.71718,5.0343,554.7265,760.313,1007.6393,250.5796,122.4208,1.5214,4.987,170.0211,206.1848,296.4184
C7,100 nm TPA +ve control,3,C7_tile_3_fused_tp_0,71,160862.7636,0.00044137,15218.9097,37,0.52113,11.6338,2.3129,0.55683,2.7719,10,11,13,29.7222,8.3775,-0.3236,4.4575,25.067,32.4276,34.9677,21.1734,7.713,2.4982,12.5572,16.4381,19.6746,23.4972,522.2817,295.7486,1.1235,6.0814,318.2452,496.8752,690.6554,217.413,120.8988,1.4697,5.3737,130.7644,183.6369,267.6219
C7,100 nm TPA +ve control,4,C7_tile_4_fused_tp_0,52,178174.4447,0.00029185,16029.9806,29,0.55769,11.0385,2.114,0.99271,4.0331,10,11,12,31.8098,8.1362,-0.9394,3.2745,26.7667,34.0133,37.5109,24.3269,6.3839,0.65021,3.532,19.6812,23.9027,28.3228,852.5093,402.0745,0.32425,3.1778,605.1981,840.9665,1075.7336,296.8515,110.7251,-0.018607,2.3775,207.6836,305.9248,379.322
C7,100 nm TPA +ve control,5,C7_tile_5_fused_tp_0,25,58781.5936,0.0004253,8303.4421,19,0.76,9.6,1.8484,0.44442,2.8266,8,10,11,24.7423,9.3065,0.84159,5.3356,20.0605,25.56,28.1099,25.2414,9.8833,1.6856,6.4199,18.6059,23.9431,28.2245,744.0708,407.2868,0.22736,2.6545,452.9895,756.2998,991.7909,244.2189,98.7501,0.5939,2.6835,187.9479,219.5608,303.1288
C7,100 nm TPA +ve control,6,C7_tile_6_fused_tp_0,36,57889.0801,0.00062188,7755.8889,27,0.75,10.1111,2.6162,0.6248,2.8246,8,10,11.5,24.2123,5.6452,-1.3291,4.6924,21.7236,25.5588,27.7392,20.5365,5.7738,0.13615,2.7402,16.4428,20.6048,24.4646,474.5007,286.5669,0.89855,3.8531,282.3806,415.648,632.1172,155.1178,78.5747,0.85893,3.7993,99.8283,139.8711,199.7592
C7,100 nm TPA +ve control,7,C7_tile_7_fused_tp_0,47,113259.1257,0.00041498,11791.4636,34,0.7234,10.1277,2.4814,1.1037,3.8647,8,9,11.75,28.6661,6.4388,-1.2487,3.3241,27.7824,30.8583,32.8948,21.7854,5.2102,0.49581,3.0075,17.6571,21.2926,25.2709,707.8695,340.4073,0.54261,4.5816,504.3522,723.6261,894.9175,184.2416,65.2448,1.0469,3.9498,140.0239,163.967,222.9236
C7,100 nm TPA +ve control,8,C7_tile_8_fused_tp_0,56,145723.6334,0.00038429,13979.2504,37,0.66071,10.9286,2.5645,1.1765,4.6379,9,10,13,30.1959,7.3682,-1.0552,3.3597,24.4558,33.614,35.1452,22.2555,6.0502,0.25222,2.9292,18.0974,21.7311,26.3005,674.6465,408.3217,0.58199,2.9518,377.2688,638.1754,894.0982,199.7036,86.5758,0.97354,4.8133,143.3209,181.8901,248.8281
C8,100 nm TPA +ve control,0,C8_tile_0_fused_tp_0,89,414862.6557,0.00021453,30464.2073,35,0.39326,12.2697,2.245,0.14488,2.5432,11,12,14,43.2264,17.3689,0.57969,3.2065,31.7359,41.4614,52.4421,28.6385,16.2018,2.8453,12.0588,20.1432,24.803,29.1868,976.1474,570.2775,1.154,4.9397,601.5186,869.5086,1245.1442,461.5789,339.1029,0.98694,3.0449,199.6077,347.7339,647.7649
C8,100 nm TPA +ve control,1,C8_tile_1_fused_tp_0,103,460970.5166,0.00022344,32359.2675,31,0.30097,12.6602,2.6699,0.7652,3.696,11,12,14,38.073,13.7449,0.98915,5.4147,30.1047,36.6372,43.5371,26.4224,15.6526,2.6086,11.3647,17.5036,22.1735,28.0968,884.7803,1030.5912,4.4789,31.6214,384.7832,605.2842,974.7053,557.9184,518.9123,1.5135,4.4243,188.5792,365.7386,694.6568
C8,100 nm TPA +ve control,2,C8_tile_2_fused_tp_0,55,126999.1515,0.00043307,12969.2125,30,0.54545,11.3818,2.6211,0.4494,3.2674,10,11,13,28.1158,8.2653,-0.97138,3.3287,22.0733,29.8791,34.4563,21.7576,6.4219,0.96528,4.7541,17.5691,21.1085,24.5861,549.7799,302.9689,0.79869,4.6182,322.2974,532.2812,721.2488,231.5931,133.8554,1.7556,6.7806,156.1104,191.0644,264.5883
C8,100 nm TPA +ve control,4,C8_tile_4_fused_tp_0,93,435965.7793,0.00021332,32673.5806,30,0.32258,12.6022,2.679,0.47116,3.5011,11,13,14,39.0686,15.1924,0.84446,4.1135,29.2348,36.5324,47.2911,28.022,17.8462,2.6389,10.7032,18.6141,22.7255,29.0126,935.5489,911.0846,3.7441,23.7451,460.6918,695.992,1045.2096,583.4568,455.5337,1.0426,3.1079,214.1937,472.8902,813.2622
C8,100 nm TPA +ve control,5,C8_tile_5_fused_tp_0,108,400395.4582,0.00026973,30232.4272,45,0.41667,12.5926,2.2797,0.19096,2.7291,11,13,14,45.4163,15.6464,-0.095347,2.508,33.2576,47.4301,56.0302,26.8763,15.2542,2.4137,9.1077,18.2722,22.7365,28.1178,755.4631,441.2894,0.92796,4.5062,452.2707,717.0238,969.0169,351.5399,304.3235,1.8517,6.6632,148.1941,268.9496,481.4431
C8,100 nm TPA +ve control,6,C8_tile_6_fused_tp_0,174,740726.9258,0.0002349,47782.382,52,0.29885,13.4598,2.8561,0.50624,3.4997,11,13,15,53.7563,20.6987,0.48941,4.0959,40.0494,54.2355,66.7469,26.8299,16.9099,3.6377,22.6841,17.7936,22.6664,28.3747,781.3575,642.4672,3.304,21.6119,419.8921,633.7854,953.4888,477.8238,537.5375,2.587,10.3429,149.908,275.8414,608.7072
C8,100 nm TPA +ve control,7,C8_tile_7_fused_tp_0,26,66941.1633,0.0003884,9495.1094,15,0.57692,9.9231,2.0576,0.10506,2.3698,8,10,11,27.3328,7.7524,-0.89786,3.738,22.1871,28.2328,33.6782,27.3496,10.8008,0.97076,3.9046,18.9086,25.7951,32.8616,735.6172,395.2596,0.37052,2.4107,449.003,662.8445,1029.3094,365.1965,202.9162,0.51312,3.0167,216.945,356.1992,444.8107
C8,100 nm TPA +ve control,8,C8_tile_8_fused_tp_0,18,38041.8528,0.00047316,6136.2157,16,0.88889,8.2222,1.9268,1.3516,5.5824,7,8,9,23.5679,4.5725,-1.5181,5.1977,22.6231,24.9548,26.2417,24.8538,6.7456,0.23008,2.1479,19.975,24.3603,29.9291,884.6943,626.5966,0.61118,2.7212,335.8866,784.2014,1328.4132,219.1506,95.2993,0.90014,3.1083,155.3409,194.0803,272.8355
C8,100 nm TPA +ve control,9,C8_tile_9_fused_tp_0,83,223511.3622,0.00037135,19176.9974,43,0.51807,11.7108,2.9736,1.1204,3.7343,10,11,13,32.7755,9.9737,0.11314,5.4018,26.529,35.436,38.2234,22.2703,8.9258,2.5598,12.3588,17.064,21.0266,24.5948,615.7338,344.9626,0.81065,4.2051,372.8191,583.174,813.7292,233.8658,163.9503,2.0002,7.0358,124.9185,185.0591,283.6247
D5,20 nm Binimetinib,0,D5_tile_0_fused_tp_0,29,78233.7867,0.00037068,9325.0147,24,0.82759,9.1724,2.1888,1.5649,5.0539,8,9,10,26.5279,5.885,-1.2722,3.8253,25.2317,28.1534,30.158,23.7796,5.7106,0.52678,2.5906,19.4082,22.9286,27.4152,942.5757,458.0125,0.95966,4.5147,666.0721,856.9909,1159.9879,211.9322,78.289,1.3019,5.0654,162.3909,196.2297,254.5327
D5,20 nm Binimetinib,1,D5_tile_1_fused_tp_0,66,207894.7733,0.00031747,17611.5595,42,0.63636,10.9697,2.2801,0.84573,2.9928,9,10,12,33.763,7.9911,-1.06,3.1055,27.9127,37.139,39.8024,23.0495,5.6637,0.78425,4.0001,18.8606,22.7773,26.5376,808.9291,346.9996,0.1148,3.3124,603.1614,820.5861,1009.1736,220.1445,93.076,1.1642,4.6945,161.7499,201.6195,264.2446
D5,20 nm Binimetinib,2,D5_tile_2_fused_tp_0,17,40743.286,0.00041725,6244.9497,13,0.76471,8.2353,1.3933,2.4262,9.2656,7.75,8,8.25,22.2957,6.6393,-1.2648,3.6615,19.1696,25.3518,26.6633,24.5723,5.9188,0.48083,2.9634,20.686,23.6116,27.2716,947.5183,465.9313,0.55216,2.799,595.7889,931.2778,1205.6773,283.8613,98.117,0.016617,1.9599,193.2589,292.3599,362.4097
D5,20 nm Binimetinib,3,D5_tile_3_fused_tp_0,44,132037.8307,0.00033324,14906.1611,23,0.52273,10.8636,2.3387,0.87236,3.5993,9,10,12.5,35.558,12.4127,-0.077817,2.1429,26.4038,34.288,46.351,26.9951,13.456,1.9738,7.4218,18.7673,23.9109,29.756,754.5019,485.966,1.288,6.3985,388.9897,668.3721,1026.7629,354.9086,237.9887,1.8538,8.3071,186.7595,296.6788,468.0462
D5,20 nm Binimetinib,4,D5_tile_4_fused_tp_0,9,10517.572,0.00085571,3015.6558,8,0.88889,6.6667,1,-0.088388,2.0625,6,7,7.25,19.1558,4.9683,-1.2515,3.616,17.7178,20.2624,22.3737,25.9017,8.0215,0.13611,2.3591,20.4501,24.5134,32.1518,657.3483,422.9027,0.8942,4.0594,351.0681,592.5139,886.4325,251.3047,111.3897,0.49306,2.0977,164.6964,231.9086,321.9682
D5,20 nm Binimetinib,5,D5_tile_5_fused_tp_0,36,91716.0855,0.00039252,10396.3697,27,0.75,9.6111,2.3698,0.96985,3.6413,8,9,10,27.1887,6.5464,-1.2676,3.555,25.7232,29.4782,31.5217,22.7517,5.4774,0.6316,3.5182,18.9002,21.8499,26.2133,811.6468,347.8127,-0.28764,2.9673,619.8515,872.0236,1069.0376,207.9274,65.2489,0.87742,3.8006,165.2089,199.1612,243.5405
D5,20 nm Binimetinib,6,D5_tile_6_fused_tp_0,22,45989.5219,0.00047837,6882.913,15,0.68182,8.9091,1.509,-0.3538,2.6609,8,9,10,23.4145,5.5025,-0.70623,2.6226,19.7566,24.952,28.0304,23.7786,6.8981,0.5101,3.1009,19.1261,23.2553,27.427,718.5863,417.0825,0.55948,3.0438,431.7694,684.3411,965.9346,264.7274,110.6098,1.0637,4.7813,185.6727,248.3726,307.7587
D5,20 nm Binimetinib,7,D5_tile_7_fused_tp_0,33,96249.875,0.00034286,10914.3874,24,0.72727,9.7576,1.9848,0.82859,2.4782,8,9,11,28.065,6.9624,-1.025,2.7776,24.6364,30.674,32.5624,24.4065,6.3491,0.73289,2.9466,19.6452,23.0588,28.5012,899.5315,367.3422,-0.37664,2.8206,708.5366,943.1986,1121.3732,248.0543,101.9576,0.63439,2.5657,170.0427,243.1885,304.1925
D5,20 nm Binimetinib,8,D5_tile_8_fused_tp_0,17,46619.8003,0.00036465,6933.7938,14,0.82353,8.3529,1.7657,1.0584,3.0798,7,8,9,24.4125,6.0033,-0.98302,3.1285,22.0531,25.7641,28.9823,27.1437,7.8145,-0.077734,2.2937,21.8851,27.0856,31.7838,1084.1814,619.227,0.54537,2.6241,574.9869,1052.7542,1445.4744,288.9081,102.6588,0.21994,2.3223,211.5545,286.0574,345.6753
D5,20 nm Binimetinib,9,D5_tile_9_fused_tp_0,25,52972.218,0.00047195,7327.787,18,0.72,9.2,1.7559,1.0085,3.5175,8,9,10.25,24.2594,4.7194,-0.89659,3.1618,21.1585,25.6111,27.4724,22.9289,5.5345,0.51929,2.7615,18.4446,22.0799,27.0852,706.2962,416.079,0.75225,3.8633,388.0293,691.0469,944.866,228.9933,95.0181,1.2652,5.7766,178.0559,218.6113,270.3411
D6,20 nm Binimetinib,0,D6_tile_0_fused_tp_0,44,166569.6646,0.00026415,15386.4331,29,0.65909,10.2727,2.1926,0.49089,2.1349,9,10,12,31.9558,8.0804,-1.112,3.2796,26.1832,35.0671,38.1426,25.3069,5.9833,0.69109,3.279,21.0939,24.6665,28.6233,1067.7543,486.4974,0.26446,3.1283,743.8069,1067.4908,1333.2663,284.9339,94.973,1.4819,5.2976,222.2675,266.071,327.7381
D6,20 nm Binimetinib,1,D6_tile_1_fused_tp_0,48,96586.2077,0.00049697,10896.5688,31,0.64583,11.0833,2.6804,1.4645,4.2969,9,10,11.5,26.3231,7.5155,-0.55569,4.8195,24.3776,28.3359,30.66,21.6974,7.8507,1.846,8.0582,16.5271,20.5926,24.9939,508.3485,290.2001,0.70459,3.5973,283.9383,484.7321,654.3924,187.8719,107.9881,0.90869,3.0192,107.3659,170.7299,245.2399
D6,20 nm Binimetinib,2,D6_tile_2_fused_tp_0,57,145428.7505,0.00039194,14001.1605,33,0.57895,10.8772,2.4933,0.69198,2.9675,9,11,12,29.6944,8.0041,-1.1596,3.6865,25.1208,32.6468,35.6356,21.9284,6.1471,0.39304,3.1998,17.567,21.8586,25.6509,652.1469,350.0946,0.57633,3.2624,375.8308,621.146,861.5277,225.8252,115.9925,0.46882,2.5852,121.562,215.9092,304.1192
D6,20 nm Binimetinib,3,D6_tile_3_fused_tp_0,106,354517.9943,0.000299,24959.2261,54,0.50943,11.9434,2.6253,0.4204,2.6358,10,11.5,14,39.1143,9.4124,-1.1252,3.219,34.5582,42.6061,46.1622,23.0035,5.7199,0.80716,4.3681,18.8274,22.578,26.4683,744.7857,396.0884,0.15446,2.8592,431.0034,781.763,1022.9776,239.9926,104.6101,1.1508,4.0202,163.6517,210.3832,312.7957
D6,20 nm Binimetinib,4,D6_tile_4_fused_tp_0,27,55311.5,0.00048814,7552.6784,20,0.74074,9.8519,1.7695,0.5254,2.6697,9,9,11,23.5495,6.0788,-0.8447,2.5296,19.3162,25.9578,27.6327,22.4711,5.6258,0.74225,3.2901,18.4643,21.5816,25.6397,621.4775,299.2613,0.15077,3.2357,395.1343,622.5872,813.1009,209.7966,59.7821,0.57912,2.9675,162.8348,203.9737,244.6314
D6,20 nm Binimetinib,5,D6_tile_5_fused_tp_0,30,83989.0809,0.00035719,9984.7756,23,0.76667,9.6,2.4011,1.4556,6.0202,8,9,11,27.5418,6.3779,-1.0746,4.0409,23.6924,29.1875,32.3517,24.5897,6.4897,0.44778,3.4293,19.87,24.0736,28.7581,893.5009,526.2217,1.4905,6.6472,529.488,857.6314,1029.1722,237.7328,84.1166,0.090445,1.9536,174.4887,240.8658,306.7276
D6,20 nm Binimetinib,6,D6_tile_6_fused_tp_0,16,32830.1061,0.00048736,5523.151,13,0.8125,7.875,1.7078,1.7754,6.1867,7,7.5,8,21.5535,6.206,-1.455,4.8421,19.057,24.0603,25.9425,23.7169,4.7845,-0.24014,2.6005,20.2888,23.9743,27.1861,887.3002,372.6406,0.20291,2.7005,637.2844,865.9788,1092.0417,251.0523,52.4478,-0.23247,1.9341,208.5553,253.5375,297.2497
D6,20 nm Binimetinib,7,D6_tile_7_fused_tp_0,71,211738.5154,0.00033532,17805.1099,45,0.6338,11.1549,2.6112,0.99303,3.4509,9,11,12,33.6856,8.1959,-1.0579,3.2293,28.5741,36.8441,39.3478,22.5032,5.4482,0.59415,3.4813,18.6518,22.1104,25.8819,748.1926,354.8249,0.13021,2.8209,479.4908,752.3719,971.8124,207.0362,94.3549,0.9864,4.1354,141.2615,184.6697,261.94
D6,20 nm Binimetinib,9,D6_tile_9_fused_tp_0,105,622502.1012,0.00016867,43624.9359,39,0.37143,12.4762,2.5799,0.54907,2.9371,10.75,12,14,45.2847,22.6658,1.5808,5.2821,31.0885,39.9781,51.7191,31.4435,23.9146,2.4467,8.7819,18.7119,23.2519,29.3096,1211.0936,1472.3543,3.4367,17.6308,530.591,768.6395,1155.5742,589.5262,742.0969,2.6079,10.2493,175.2441,254.7041,681.3478
D7,20 nm Binimetinib,0,D7_tile_0_fused_tp_0,23,48350.8858,0.00047569,7077.7276,20,0.86957,8.6957,2.4575,1.8067,6.9196,7,8,9.75,24.8833,5.3354,-1.2543,5.3874,23.5825,26.1508,27.4918,23.8258,6.8541,0.41292,2.5251,18.3207,22.7388,28.8609,805.8481,514.3439,0.7689,3.5877,504.4215,714.2378,1041.1637,196.6035,94.8961,0.88699,2.8743,133.59,169.8937,229.5067
D7,20 nm Binimetinib,1,D7_tile_1_fused_tp_0,23,33524.9849,0.00068606,5468.5321,20,0.86957,8.3478,2.4608,1.4598,4.3699,7,8,8.75,20.927,5.2123,-1.4282,4.6477,19.5212,22.5514,24.4275,20.1219,4.8207,0.50778,2.743,16.535,19.6441,23.2901,598.6604,231.2307,0.20383,4.2029,487.2361,576.3554,717.5658,151.9037,55.8052,1.115,3.7446,115.0464,141.1375,167.8843
D7,20 nm Binimetinib,2,D7_tile_2_fused_tp_0,35,72888.693,0.00048018,9549.6165,23,0.65714,11.0286,2.2161,1.0822,3.9483,10,10,12,25.0532,8.7759,1.3728,9.1654,20.4849,25.7173,28.4595,23.844,11.2874,2.3369,9.4805,17.7793,21.9317,25.6055,528.1789,360.9982,1.477,6.3234,289.6585,463.6761,695.5932,227.3718,158.811,2.2858,9.1924,122.7137,181.9051,264.4844
D7,20 nm Binimetinib,3,D7_tile_3_fused_tp_0,116,443465.9983,0.00026158,29009.3422,59,0.50862,11.7069,2.5877,0.56756,2.9388,10,11,13,41.5431,10.1927,-0.86923,2.8517,33.5912,45.2717,49.9797,23.4979,6.0949,0.9458,4.7741,19.0085,22.8209,27.0294,874.6864,415.2006,0.57169,3.7817,597.6024,841.18,1146.7356,254.4679,106.8142,0.97001,3.4084,174.9768,224.1511,311.1227
D7,20 nm Binimetinib,4,D7_tile_4_fused_tp_0,45,190276.3452,0.0002365,17194.0925,30,0.66667,10.7111,2.6511,0.73038,3.3325,8.75,10,13,34.0029,9.5681,-0.96727,3.4804,29.7382,37.1224,40.1595,27.2221,8.392,0.64617,4.9013,21.6585,26.9315,32.039,1125.8955,769.4252,1.1373,4.6141,529.4699,1037.9956,1535.7664,307.0374,164.8554,0.85152,3.3654,196.547,295.2953,392.6148
D7,20 nm Binimetinib,5,D7_tile_5_fused_tp_0,13,13971.4656,0.00093047,3311.9013,13,1,6.9231,2.0191,0.10848,1.9685,5.75,7,8.25,18.5658,3.3981,-0.13941,2.4657,16.0811,18.8391,20.702,21.2771,5.444,-0.0080876,2.2386,17.8831,20.5561,24.6143,635.0666,477.0514,1.1248,4.335,309.1933,517.7265,910.1513,150.541,51.6047,0.41135,2.9706,94.0233,149.6128,183.6526
D7,20 nm Binimetinib,6,D7_tile_6_fused_tp_0,44,116650.7193,0.00037719,12107.4303,33,0.75,10.0455,2.6933,0.95546,3.6181,8,10,11,29.3181,6.8508,-1.2343,3.5089,27.2562,31.4276,34.3954,22.8512,5.9119,0.24045,2.8673,18.6097,22.3768,26.6941,793.5423,430.4938,0.43169,2.923,493.5767,771.1206,1080.4837,195.2811,91.9523,1.0829,4.9241,129.2849,188.5836,233.9799
D7,20 nm Binimetinib,7,D7_tile_7_fused_tp_0,90,249211.1511,0.00036114,19913.3483,46,0.51111,11.7778,2.3164,0.2994,2.3477,10,12,14,34.4186,9.0296,-0.85512,3.0392,28.1372,37.7973,40.9087,21.7232,5.8422,0.91935,4.6458,17.4867,21.2261,24.64,627.7359,297.0978,0.24382,3.056,410.2021,631.5105,810.8619,226.288,105.3058,0.77171,2.9393,146.136,199.7207,297.1153
D7,20 nm Binimetinib,8,D7_tile_8_fused_tp_0,29,69195.5886,0.0004191,8684.4133,22,0.75862,9.5172,2.1814,0.99521,3.0726,8,9,10.25,25.3583,6.2877,-1.3485,3.5074,23.7253,27.9704,29.6794,23.0186,5.5051,0.32459,2.5548,18.2449,22.6429,27.0329,768.8399,348.6284,0.19885,3.1112,565.1883,787.5352,958.1597,217.1103,77.8523,0.15021,2.2229,158.2409,214.7267,265.3521
D7,20 nm Binimetinib,9,D7_tile_9_fused_tp_0,107,347877.4765,0.00030758,25120.9727,46,0.42991,12.486,2.7758,0.32484,2.4841,11,12,14,37.589,10.4883,-0.65562,2.9008,30.7639,39.7052,46.2905,23.2186,7.976,1.3606,6.6903,17.692,22.6006,26.81,671.5781,399.3023,1.1135,4.6907,405.1911,588.1951,869.191,285.4656,200.9498,2.2391,10.0498,152.3468,232.6051,365.0985
D8,20 nm Binimetinib,0,D8_tile_0_fused_tp_0,135,354578.9256,0.00038073,24957.6543,66,0.48889,12.4,2.821,0.55708,2.7158,10,12,14,38.6608,9.1092,-0.95083,3.224,32.8518,41.5106,45.6654,21.1798,6.2301,0.52251,3.7125,16.7954,20.7428,24.8298,554.8966,345.967,0.77638,4.0411,290.4464,525.2679,761.8714,194.9817,97.5081,0.841,4.0269,119.3933,179.1188,257.2984
D8,20 nm Binimetinib,1,D8_tile_1_fused_tp_0,34,126898.0387,0.00026793,13095.5789,25,0.73529,9.8235,2.3156,0.64874,3.0296,8,10,11,31.1209,7.2418,-1.1609,3.2639,26.4881,33.7646,36.3006,26.983,7.5593,0.33758,3.3638,21.3248,26.8408,31.4905,1143.2256,619.3607,0.27488,2.3612,613.1018,1111.8551,1630.0897,284.6865,131.2465,0.55975,2.9103,208.4058,261.2212,356.3152
D8,20 nm Binimetinib,2,D8_tile_2_fused_tp_0,48,100344.5184,0.00047835,11045.3994,30,0.625,10.9583,2.3964,0.64953,2.9572,9,10,13,26.8746,7.3142,-0.98274,3.2177,22.451,29.388,31.8542,21.2058,5.4896,0.42738,3.022,17.315,20.5682,24.6692,533.7474,273.0074,0.49356,3.0362,330.6843,521.0408,709.8787,197.2393,76.4991,0.77124,4.2427,143.9517,184.0279,249.4692
D8,20 nm Binimetinib,3,D8_tile_3_fused_tp_0,123,339813.4012,0.00036196,24601.2405,57,0.46341,12.2602,2.5117,0.43271,2.8615,10,12,14,37.2884,10.4162,-0.76722,3.0336,30.612,40.318,44.3821,21.4434,6.5814,1.3429,7.1125,17.1053,20.5956,24.4698,588.9314,313.575,0.59123,3.3975,358.7126,569.383,764.8343,223.6476,136.5782,1.3552,4.7206,130.7205,187.8145,281.7908
D8,20 nm Binimetinib,4,D8_tile_4_fused_tp_0,58,134823.7986,0.00043019,13301.3225,40,0.68966,10.8966,2.948,1.0843,3.8964,9,10,12,29.7818,7.4014,-1.2413,3.4834,28.2085,32.1491,34.562,21.5567,5.5242,0.33528,3.0329,17.4455,21.1138,25.4079,610.0624,339.6814,0.41044,3.1069,332.5315,615.6506,844.0722,175.0174,73.3344,0.32832,2.7257,132.1317,165.3771,215.9854
D8,20 nm Binimetinib,5,D8_tile_5_fused_tp_0,41,139584.9598,0.00029373,13736.4855,28,0.68293,10,2.4698,0.86688,3.1761,8,10,12,31.1906,7.4359,-1.4861,4.9678,28.1248,33.6517,35.9527,24.9498,6.3145,0.23754,2.8312,20.0384,24.6124,28.5989,1004.2083,549.1136,0.61,3.4721,618.0582,954.8038,1374.544,264.1632,110.9602,0.74823,3.5528,181.2905,245.9963,332.3146
D8,20 nm Binimetinib,6,D8_tile_6_fused_tp_0,64,220639.9326,0.00029007,19659.1555,34,0.53125,11.7188,2.6335,0.28212,2.5855,10,11,13,38.3188,11.6573,-0.32032,2.5597,29.9258,38.4287,46.6674,26.1691,11.4054,1.5951,6.5044,19.0623,23.9438,30.4893,787.9998,519.962,0.90512,3.8881,400.6026,715.312,1078.178,307.1743,227.6508,1.2855,4.5254,146.2996,250.2087,397.5535
D8,20 nm Binimetinib,7,D8_tile_7_fused_tp_0,30,149344.4377,0.00020088,20540.7021,17,0.56667,10,2.2894,0.035073,2.3476,8,10,11,54.0714,24.4489,0.5995,4.0827,41.2496,52.5987,65.9326,44.3612,35.9982,1.9176,6.3538,20.437,30.9868,49.5713,1408.9098,956.1858,1.1142,3.5873,740.0742,1144.3394,1776.5307,684.6901,692.9361,0.79789,1.965,166.6441,220.7499,1445.9597
D8,20 nm Binimetinib,8,D8_tile_8_fused_tp_0,13,20974.8294,0.00061979,4154.784,12,0.92308,6.7692,1.6909,2.4207,8.4,6,6,7,20.1534,4.4041,-1.4673,5.6181,19.0412,20.4185,22.5304,22.9578,4.823,-0.12337,2.9396,19.8645,22.8545,26.0003,953.4013,436.0112,0.12086,2.6781,696.2027,910.5568,1250.6107,207.7392,45.1058,-1.025,4.4066,189.9821,209.4643,236.4694
D8,20 nm Binimetinib,9,D8_tile_9_fused_tp_0,33,91950.7487,0.00035889,10448.7558,25,0.75758,9.6364,2.5959,1.4637,4.7762,8,9,11,27.6054,6.7185,-1.399,3.9053,25.1543,30.1424,32.1454,23.729,5.2901,0.21985,2.9331,20.0575,23.1991,27.4618,884.1418,458.8969,-0.078595,2.3875,601.8258,899.8508,1257.5787,227.1469,70.7256,0.7039,4.5601,185.9573,216.763,257.3895
E5,60 nm Binimetinib,1,E5_tile_1_fused_tp_0,21,35404.2905,0.00059315,5715.2835,18,0.85714,9.0476,1.8021,1.7134,6.7042,8,9,10,21.8485,4.945,-0.68355,3.195,18.8763,22.1044,25.7181,22.46,6.5321,0.419,3.3457,17.2401,22.653,26.4908,600.0727,468.8022,0.95692,2.9977,266.2125,504.1904,788.4063,178.6026,92.1585,0.41836,3.2092,122.9882,178.4959,230.3655
E5,60 nm Binimetinib,2,E5_tile_2_fused_tp_0,28,46919.8166,0.00059676,6764.0017,23,0.82143,9,2.7889,0.89722,2.8305,7,8,10.5,22.9423,5.2405,-1.546,3.9913,22.964,24.94,26.0538,20.6684,5.0051,0.19465,2.8996,17.0835,20.2169,23.9767,601.5361,309.0952,-0.03649,2.4185,395.4245,636.8292,807.9569,161.0477,65.0224,1.2045,5.2599,117.6338,152.654,181.681
E5,60 nm Binimetinib,3,E5_tile_3_fused_tp_0,35,102720.6785,0.00034073,11361.3961,24,0.68571,10.5143,2.3184,1.0089,3.5518,9,10,11,27.9455,7.432,-0.54816,2.1586,21.2948,29.9638,32.9654,24.5405,6.6535,0.44842,2.9593,19.6663,24.0348,28.5217,802.5053,418.5673,0.41106,2.9251,487.6958,754.5825,1081.7529,258.2135,104.3947,0.17875,2.3512,176.1457,235.2169,339.6337
E5,60 nm Binimetinib,4,E5_tile_4_fused_tp_0,71,207273.9993,0.00034254,17693.9129,40,0.56338,11.3239,2.4656,0.58457,3.0625,10,11,13,33.7416,7.8538,-1.0116,3.7059,26.81,36.4239,40.3578,22.7015,6.1706,0.53806,3.4586,18.3628,22.0084,26.4073,705.0136,394.9363,0.67672,4.349,432.1531,669.4657,955.2755,232.8146,117.1644,0.70305,2.9754,157.9074,203.3364,289.2016
